fecha,Estimado,Indicador,Inferior,Superior,Domingo_semana
2020-05-12,44.32527301092044,D4,0.0,0.0,2020-05-10
2020-05-13,44.37706725468578,D4,0.0,0.0,2020-05-10
2020-05-14,46.56913967258795,D4,0.0,0.0,2020-05-10
2020-05-15,47.48236837789078,D4,0.0,0.0,2020-05-10
2020-05-16,47.60130414531905,D4,0.0,0.0,2020-05-10
2020-05-17,47.9185119574845,D4,0.0,0.0,2020-05-17
2020-05-18,50.71458893448424,D4,0.0,0.0,2020-05-17
2020-05-19,53.776516686934194,D4,0.0,0.0,2020-05-17
2020-05-20,54.142802596410846,D4,0.0,0.0,2020-05-17
2020-05-21,52.06749049429657,D4,0.0,0.0,2020-05-17
2020-05-22,48.8211743772242,D4,0.0,0.0,2020-05-17
2020-05-23,47.76480488061429,D4,0.0,0.0,2020-05-17
2020-05-24,46.806387225548896,D4,0.0,0.0,2020-05-24
2020-05-25,44.16486714862452,D4,0.0,0.0,2020-05-24
2020-05-26,41.05966083823917,D4,0.0,0.0,2020-05-24
2020-05-27,39.055404178019984,D4,0.0,0.0,2020-05-24
2020-05-28,38.06063447413659,D4,0.0,0.0,2020-05-24
2020-05-29,36.75085936332386,D4,0.0,0.0,2020-05-24
2020-05-30,33.92653758542139,D4,0.0,0.0,2020-05-24
2020-05-31,31.90346702923183,D4,0.0,0.0,2020-05-31
2020-06-01,30.94106154347119,D4,0.0,0.0,2020-05-31
2020-06-02,27.868444001494968,D4,0.0,0.0,2020-05-31
2020-06-03,23.90594382756368,D4,0.0,0.0,2020-05-31
2020-06-04,17.635406644405442,D4,0.0,0.0,2020-05-31
2020-06-05,13.928961748633885,D4,0.0,0.0,2020-05-31
2020-06-06,10.008504305304566,D4,0.0,0.0,2020-05-31
2020-06-07,7.442148121424516,D4,0.0,0.0,2020-06-07
2020-06-08,4.277330150203924,D4,0.0,0.0,2020-06-07
2020-06-09,3.6243180046765393,D4,0.0,0.0,2020-06-07
2020-06-10,4.121339914697839,D4,0.0,0.0,2020-06-07
2020-06-11,7.346644214577821,D4,0.0,0.0,2020-06-07
2020-06-12,9.928533742625543,D4,0.0,0.0,2020-06-07
2020-06-13,12.861767405904232,D4,0.0,0.0,2020-06-07
2020-06-14,14.222669928526882,D4,0.0,0.0,2020-06-14
2020-06-15,15.367738242869407,D4,0.0,0.0,2020-06-14
2020-06-16,15.48984580669424,D4,0.0,0.0,2020-06-14
2020-06-17,14.640769549408564,D4,0.0,0.0,2020-06-14
2020-06-18,13.235030476873428,D4,0.0,0.0,2020-06-14
2020-06-19,11.213403726166067,D4,0.0,0.0,2020-06-14
